date,date,date,date,date,date,OT,OT,OT
7.105733,8.111499,50.233373,4346.646652,-0.226102,53.880834,5.907906,2.200851,0.0
7.1383,8.156476,50.208639,4343.562444,-0.23183,53.887918,5.920084,2.205387,0.0
7.170832,8.201433,50.183314,4340.473014,-0.237421,53.895028,5.932762,2.21011,0.0
7.203338,8.246355,50.157414,4337.378078,-0.242865,53.902165,5.945927,2.215014,0.0
7.235816,8.29126,50.130948,4334.277339,-0.248138,53.90933,5.959566,2.220095,0.0
7.268267,8.336146,50.103941,4331.170482,-0.253249,53.91653,5.97367,2.225349,0.0
7.30068,8.380995,50.076394,4328.056907,-0.258161,53.92376,5.988242,2.230778,0.0
7.333076,8.425825,50.048351,4324.936647,-0.262893,53.931016,6.003246,2.236367,0.0
7.365436,8.470629,50.019831,4321.809447,-0.267429,53.938299,6.018664,2.242111,0.0
7.397768,8.515406,49.99085,4318.675035,-0.271758,53.945617,6.034481,2.248003,0.0
7.430074,8.560156,49.961447,4315.533155,-0.275873,53.952964,6.050678,2.254037,0.0
7.462352,8.604886,49.93163,4312.383565,-0.279779,53.960338,6.067239,2.260206,0.0
7.494597,8.649591,49.901432,4309.226022,-0.283452,53.967738,6.084143,2.266503,0.0
7.526811,8.69427,49.870876,4306.060296,-0.286894,53.975172,6.101372,2.272922,0.0
7.558999,8.738927,49.839986,4302.886166,-0.2901,53.982631,6.118906,2.279453,0.0
7.591155,8.783556,49.808791,4299.703417,-0.293063,53.990117,6.136722,2.286091,0.0
7.623284,8.828158,49.777318,4296.511845,-0.295778,53.997636,6.154801,2.292825,0.0
7.655387,8.872738,49.74559,4293.311262,-0.298242,54.005181,6.173119,2.299649,0.0
7.687454,8.917291,49.713639,4290.10149,-0.300447,54.012753,6.191654,2.306554,0.0
7.71949,8.961817,49.681493,4286.882354,-0.302384,54.020355,6.210382,2.313531,0.0
7.751504,9.006318,49.64918,4283.65369,-0.304058,54.027988,6.229279,2.32057,0.0
7.783484,9.0508,49.616723,4280.415355,-0.305465,54.035641,6.248321,2.327664,0.0
7.815435,9.095253,49.584154,4277.167209,-0.306605,54.043323,6.267484,2.334803,0.0
7.847353,9.139672,49.551507,4273.909142,-0.30746,54.05104,6.28674,2.341976,0.0
7.87925,9.184072,49.518808,4270.641044,-0.308045,54.058783,6.306066,2.349175,0.0
7.911103,9.228445,49.486081,4267.362754,-0.308359,54.066544,6.325433,2.35639,0.0
7.942937,9.27279,49.453364,4264.073731,-0.308369,54.074343,6.344816,2.363611,0.0
7.974735,9.317108,49.420682,4260.774422,-0.30811,54.08217,6.364185,2.370826,0.0
8.006505,9.361408,49.388079,4257.464768,-0.307573,54.090014,6.383513,2.378027,0.0
8.03824,9.405673,49.355565,4254.14474,-0.306756,54.097893,6.402772,2.385201,0.0
8.069947,9.44991,49.323178,4250.814314,-0.30566,54.1058,6.421937,2.39234,0.0
8.10162,9.494127,49.290947,4247.473484,-0.3043,54.113727,6.440978,2.399434,0.0
8.133263,9.538313,49.258904,4244.122251,-0.302665,54.121685,6.459869,2.406471,0.0
8.16488,9.582475,49.227071,4240.760638,-0.300758,54.129668,6.478582,2.413442,0.0
