date,date,date,date,date,date,OT,OT,OT
13.949847,11.447798,42.102738,3458.948478,-0.878231,42.216013,10.87646,4.051767,41.999999
13.982384,11.478312,42.027878,3453.363146,-0.863731,42.398971,10.956112,4.08144,41.999999
14.014772,11.508892,41.954433,3447.732537,-0.847955,42.583485,11.033799,4.11038,41.999999
14.047012,11.539533,41.882512,3442.057438,-0.830944,42.769531,11.109311,4.138511,41.999999
14.079103,11.570233,41.812211,3436.338758,-0.812738,42.957078,11.182444,4.165755,41.999999
14.111042,11.600996,41.743629,3430.577529,-0.793375,43.146097,11.252998,4.192038,41.999999
14.142831,11.631822,41.676856,3424.77489,-0.772894,43.336549,11.320779,4.217288,41.999999
14.174469,11.662711,41.611975,3418.932089,-0.751342,43.528395,11.385599,4.241435,41.999999
14.205948,11.69366,41.549076,3413.050483,-0.72878,43.721598,11.447275,4.264411,41.999999
14.237275,11.724665,41.488237,3407.131543,-0.705251,43.916104,11.505636,4.286152,41.999999
14.268446,11.755734,41.429522,3401.176834,-0.680812,44.111875,11.56052,4.306598,41.999999
14.299457,11.786865,41.373006,3395.18802,-0.655529,44.30885,11.611773,4.325691,41.999999
14.330313,11.818059,41.318753,3389.166856,-0.629469,44.506973,11.659256,4.34338,41.999999
14.361009,11.849306,41.266807,3383.11519,-0.602684,44.706208,11.702839,4.359615,41.999999
14.39155,11.880608,41.217238,3377.034832,-0.575258,44.906482,11.742391,4.37435,41.999999
14.421922,11.911976,41.170205,3370.926646,-0.547217,45.107788,11.777609,4.387469,41.999999
14.452122,11.943398,41.12562,3364.794197,-0.51869,45.309993,11.808614,4.39902,41.999999
14.482169,11.974882,41.083508,3358.639595,-0.489736,45.513057,11.83534,4.408975,41.999999
14.512054,12.006422,41.043902,3352.465041,-0.460438,45.716896,11.857731,4.417317,41.999999
14.54177,12.038015,41.006816,3346.272754,-0.430868,45.921447,11.87575,4.424029,41.999999
14.571322,12.069663,40.972256,3340.064993,-0.401105,46.126645,11.889376,4.429105,41.999999
14.600712,12.101364,40.940231,3333.844041,-0.371231,46.332421,11.898603,4.432543,41.999999
14.629939,12.133126,40.910732,3327.612201,-0.341325,46.538701,11.903443,4.434346,41.999999
14.659005,12.164939,40.883753,3321.371781,-0.311464,46.74542,11.90392,4.434524,41.999999
14.687904,12.196802,40.859279,3315.125094,-0.281724,46.952509,11.900079,4.433093,41.999999
14.716632,12.22872,40.837289,3308.874445,-0.252191,47.159894,11.891977,4.430074,41.999999
14.745197,12.260687,40.81775,3302.622119,-0.222937,47.367513,11.879686,4.425496,41.999999
14.773602,12.292703,40.800622,3296.370381,-0.194037,47.575299,11.863295,4.419389,41.999999
14.801836,12.32477,40.785872,3290.121472,-0.165574,47.783181,11.842903,4.411793,41.999999
14.829902,12.356885,40.773455,3283.877577,-0.137617,47.991097,11.818625,4.402749,41.999999
14.857805,12.389051,40.763311,3277.640841,-0.110233,48.19898,11.790587,4.392304,41.999999
14.885547,12.421263,40.755388,3271.413373,-0.083494,48.406765,11.758927,4.38051,41.999999
14.913125,12.453519,40.749617,3265.197199,-0.05748,48.614407,11.723793,4.367421,41.999999
14.940533,12.485821,40.745939,3258.994294,-0.032235,48.821829,11.685343,4.353098,41.999999
14.967778,12.518167,40.744277,3252.806647,-0.00784,49.028981,11.643732,4.337596,41.999999
14.994844,12.550561,40.744648,3246.636984,0.0156,49.235792,11.599004,4.320934,41.999999
15.021756,12.583,40.746856,3240.486267,0.038077,49.442226,11.551504,4.303239,41.999999
15.048499,12.615484,40.750833,3234.356143,0.059532,49.64823,11.50142,4.284581,41.999999
15.075078,12.648005,40.756469,3228.248176,0.079921,49.853771,11.448941,4.265032,41.999999
15.101496,12.68057,40.763686,3222.16383,0.099202,50.058799,11.394265,4.244664,41.999999
15.127759,12.713172,40.772377,3216.104496,0.117325,50.26327,11.337588,4.22355,41.999999
15.153855,12.745817,40.782447,3210.071447,0.134253,50.467162,11.279108,4.201765,41.999999
15.179793,12.778495,40.793795,3204.065872,0.149951,50.670426,11.219027,4.179383,41.999999
15.205572,12.811211,40.80632,3198.088868,0.164385,50.873043,11.157542,4.156478,41.999999
15.231189,12.843967,40.819914,3192.14143,0.177521,51.074987,11.094854,4.133125,41.999999
15.256648,12.876759,40.834467,3186.22445,0.189343,51.276229,11.031157,4.109396,41.999999
15.281951,12.909587,40.849876,3180.338728,0.199831,51.476753,10.966647,4.085365,41.999999
15.307095,12.942448,40.866034,3174.484962,0.208958,51.676537,10.901515,4.061101,41.999999
15.332083,12.975338,40.882823,3168.663759,0.216716,51.875567,10.835948,4.036676,41.999999
15.356914,13.008265,40.900138,3162.875638,0.223099,52.073844,10.770131,4.012157,41.999999
