date,date,date,date,date,date,OT
8.23808,8.34351,42.9427,4108.04792,-0.27923,45.79445,8.4425854632456
8.27644,8.38336,42.91473,4103.8933,-0.24124,45.80201,8.4587362903154
8.31475,8.42318,42.89087,4099.72218,-0.20304,45.8096,8.4699226132241
8.35302,8.46298,42.87114,4095.53701,-0.16474,45.81721,8.4761250510675
8.39125,8.50274,42.85554,4091.34028,-0.12645,45.82485,8.4773466166667
8.42943,8.54247,42.84405,4087.13448,-0.08826,45.83251,8.4736126318811
8.46757,8.58216,42.83664,4082.9221,-0.0503,45.84019,8.4649704380112
8.50566,8.62183,42.83328,4078.70567,-0.01264,45.8479,8.451488907
8.54371,8.66146,42.83392,4074.48765,0.02459,45.85563,8.433257761
8.58171,8.70106,42.83851,4070.27052,0.06131,45.86339,8.4103867148088
8.61967,8.74063,42.84697,4066.05671,0.09741,45.87117,8.3830044523215
8.65758,8.78017,42.85922,4061.8486,0.13281,45.87898,8.3512574546736
8.69545,8.81968,42.87518,4057.64853,0.1674,45.8868,8.3153087002784
8.73327,8.85915,42.89475,4053.45876,0.20111,45.89466,8.2753362547612
8.77105,8.89859,42.91783,4049.28148,0.23384,45.90253,8.2315317727737
8.80879,8.93801,42.94429,4045.11883,0.26551,45.91043,8.1840989331281
8.84648,8.97739,42.97402,4040.97284,0.29606,45.91836,8.1332518289011
8.88412,9.01673,43.00689,4036.84545,0.3254,45.92631,8.0792133338855
8.92173,9.05605,43.04275,4032.73852,0.35347,45.93428,8.022213466
8.95928,9.09534,43.08148,4028.6538,0.38022,45.94228,7.9624877669074
8.9968,9.13459,43.1229,4024.59292,0.40557,45.9503,7.9002757168479
9.03427,9.17382,43.16689,4020.55744,0.42947,45.95835,7.8358192
9.0717,9.21301,43.21326,4016.54879,0.45189,45.96642,7.7693610341017
9.10908,9.25218,43.26187,4012.56829,0.47278,45.97452,7.7011435833819
9.14642,9.29131,43.31253,4008.61715,0.4921,45.98264,7.6314074535404
9.18372,9.33042,43.36509,4004.69647,0.50981,45.99079,7.5603902894496
9.22098,9.3695,43.41937,4000.80724,0.5259,45.99897,7.4883256747221
9.2582,9.40855,43.4752,3996.95035,0.54033,46.00717,7.4154421400799
9.29537,9.44757,43.53239,3993.12658,0.5531,46.0154,7.3419622827289
9.3325,9.48656,43.59078,3989.33658,0.56418,46.02366,7.268101998
9.36959,9.52552,43.65018,3985.58092,0.57358,46.03194,7.1940698194595
9.40664,9.56446,43.71042,3981.86008,0.58128,46.04025,7.1200663742546
9.44365,9.60337,43.77131,3978.1744,0.58729,46.04859,7.0462839352305
9.48062,9.64225,43.83269,3974.52418,0.59161,46.05695,6.9729060802481
9.51755,9.68111,43.89437,3970.90959,0.59426,46.06534,6.9001074442963
9.55444,9.71994,43.95618,3967.33071,0.59523,46.07376,6.8280535612576
9.5913,9.75874,44.01796,3963.78757,0.59456,46.08221,6.7569007882808
9.62811,9.79752,44.07952,3960.28009,0.59225,46.09069,6.686796306
9.66488,9.83628,44.14071,3956.80812,0.58834,46.0992,6.6178781855093
9.70162,9.87501,44.20135,3953.37145,0.58284,46.10773,6.5502755204677
9.73832,9.91372,44.2613,3949.96977,0.57579,46.1163,6.484108608
9.77498,9.9524,44.32039,3946.60275,0.56721,46.12489,6.4194891781804
9.8116,9.99106,44.37846,3943.26995,0.55714,46.13351,6.3565206671812
9.84819,10.0297,44.43537,3939.97092,0.54562,46.14217,6.2952985166725
9.88474,10.06831,44.49097,3936.70511,0.53267,46.15085,6.2359105056628
9.92126,10.10691,44.54512,3933.47194,0.51835,46.15957,6.1784371013257
9.95774,10.14548,44.59768,3930.27078,0.50269,46.16831,6.1229518258959
9.99418,10.18403,44.64852,3927.10096,0.48574,46.17709,6.0695216342789
10.03059,10.22256,44.69751,3923.96176,0.46754,46.18589,6.0182072978271
10.06696,10.26106,44.74454,3920.85242,0.44814,46.19473,5.9690637901235
10.1033,10.29955,44.78948,3917.77213,0.42758,46.2036,5.9221406711133
10.1396,10.33802,44.83221,3914.72007,0.40591,46.2125,5.8774824662809
10.17587,10.37646,44.87264,3911.69537,0.38318,46.22143,5.835129038
10.21211,10.41489,44.91066,3908.69713,0.35945,46.2304,5.7951159464154
10.24831,10.4533,44.94617,3905.72442,0.33475,46.23939,5.7574747980752
10.28448,10.49169,44.97909,3902.77628,0.30916,46.24842,5.7222335797839
10.32061,10.53006,45.00932,3899.85175,0.28271,46.25748,5.6894169767916
10.35672,10.56841,45.03679,3896.94979,0.25546,46.26657,5.6590466735839
10.39278,10.60674,45.06142,3894.0694,0.22747,46.2757,5.6311416363594
10.42882,10.64506,45.08315,3891.20951,0.19878,46.28485,5.6057183762764
10.46483,10.68335,45.1019,3888.36904,0.16946,46.29404,5.5827911927831
10.5008,10.72163,45.11763,3885.54691,0.13955,46.30327,5.5623723965024
10.53674,10.7599,45.13028,3882.74199,0.10912,46.31252,5.5444725112352
10.57265,10.79814,45.1398,3879.95316,0.07822,46.32181,5.5291004547997
10.60852,10.83637,45.14615,3877.17926,0.0469,46.33113,5.5162636984764
10.64437,10.87458,45.14931,3874.41912,0.01523,46.34048,5.5059684049295
10.68018,10.91277,45.14923,3871.67156,-0.01675,46.34987,5.4982195445042
10.71596,10.95095,45.14591,3868.93536,-0.04898,46.35929,5.4930209898746
10.75171,10.98911,45.13931,3866.20932,-0.08139,46.36874,5.4903755890123
10.78743,11.02726,45.12943,3863.4922,-0.11394,46.37822,5.4902852165062
10.82308,11.06542,45.11363,3860.78901,-0.19865,46.48786,5.4948031840227
10.85864,11.10363,45.08927,3858.10337,-0.28338,46.59776,5.5059865511012
10.8941,11.14188,45.05639,3855.43195,-0.36806,46.70806,5.5238559605382
10.92946,11.18019,45.01498,3852.77138,-0.45258,46.81886,5.5484490815759
10.96473,11.21854,44.9651,3850.11824,-0.53686,46.93029,5.5798207447968
10.9999,11.25693,44.90677,3847.46904,-0.62082,47.04249,5.6180428199226
11.03497,11.29538,44.84005,3844.82027,-0.70437,47.15557,5.6632040846803
11.06994,11.33388,44.765,3842.16831,-0.78741,47.26967,5.7154100776321
11.10481,11.37242,44.68167,3839.50947,-0.86986,47.38492,5.7747829264944
11.13958,11.41101,44.59016,3836.83998,-0.95162,47.50145,5.8414611419949
11.17425,11.44966,44.49054,3834.15597,-1.03259,47.61941,5.9155993657045
11.20881,11.48835,44.3829,3831.45347,-1.11269,47.73892,5.9973680586129
11.24327,11.52709,44.26737,3828.72837,-1.1918,47.86014,6.0869531153613
11.27762,11.56589,44.14404,3825.97647,-1.26983,47.98322,6.1845553871187
11.31187,11.60474,44.01305,3823.19343,-1.34668,48.1083,6.2903900940083
11.34601,11.64364,43.87453,3820.37475,-1.42222,48.23555,6.4046861058333
11.38003,11.68259,43.72863,3817.51583,-1.49636,48.36513,6.5276850675459
11.41394,11.7216,43.57552,3814.61187,-1.56898,48.49721,6.659640344
11.44774,11.76066,43.41536,3811.65795,-1.63997,48.63195,6.8008157531332
11.48142,11.79978,43.24833,3808.64896,-1.70919,48.76955,6.9514840649095
11.51498,11.83895,43.07463,3805.57962,-1.77653,48.91018,7.1119252201739
11.54841,11.87818,42.89446,3802.44451,-1.84186,49.05403,7.2824242477281
11.58172,11.91747,42.70806,3799.23799,-1.90504,49.2013,7.4632688353001
11.61491,11.95682,42.51565,3795.95427,-1.96594,49.3522,7.6547465192244
11.64796,11.99623,42.31748,3792.58737,-2.02441,49.50693,7.8571414540678
11.68087,12.0357,42.11382,3789.13115,-2.08032,49.66571,8.0707307238936
11.71364,12.07523,41.90493,3785.57927,-2.13352,49.82875,8.2957801580473
11.74628,12.11482,41.69112,3781.92525,-2.18385,49.9963,8.532539617
11.77876,12.15448,41.47269,3778.16243,-2.23116,50.16857,8.781237716
11.81109,12.19421,41.24997,3774.28402,-2.27528,50.34581,9.0420759668974
11.84327,12.234,41.02328,3770.28308,-2.31607,50.52827,9.3152223118128
11.87529,12.27386,40.793,3766.15257,-2.35335,50.71619,9.6008040534333
11.90714,12.31379,40.55947,3761.88535,-2.38695,50.90981,9.8989001810719
11.93882,12.35379,40.3231,3757.4742,-2.41672,51.1094,10.209533119671
11.97033,12.39386,40.08428,3752.91188,-2.44248,51.31522,10.53265994
12.00166,12.434,39.84343,3748.19114,-2.46406,51.52751,10.86816313
12.03279,12.47422,39.60099,3743.30477,-2.4813,51.74653,11.215840904205
12.06374,12.51452,39.35741,3738.24562,-2.49404,51.97253,11.575397405522
12.09448,12.55489,39.11314,3733.00672,-2.5021,52.20577,11.946432667458
12.12502,12.59534,38.86866,3727.58123,-2.50535,52.44648,12.328432756592
12.15535,12.63587,38.62448,3721.96259,-2.50362,52.6949,12.720760208482
12.18545,12.67647,38.38108,3716.14456,-2.49677,52.95126,13.122645052856
12.21533,12.71716,38.13899,3710.12127,-2.48468,53.21575,13.533176722384
12.24498,12.75793,37.89873,3703.8873,-2.46722,53.48857,13.951297174565
12.27438,12.79879,37.66083,3697.43779,-2.44429,53.76991,14.375795581685
12.30353,12.83973,37.42585,3690.76848,-2.4158,54.0599,14.805304960948
12.33243,12.88075,37.19431,3683.87583,-2.38166,54.35868,15.238301122745
12.36106,12.92186,36.96677,3676.75706,-2.34184,54.66635,15.673104307332
12.38942,12.96305,36.74378,3669.41026,-2.2963,54.98297,16.107883856048
12.41749,13.00433,36.52588,3661.83449,-2.24503,55.30858,16.540666220616
12.44528,13.04569,36.31362,3654.0298,-2.18806,55.64317,16.969346551783
12.47277,13.08714,36.10753,3645.99735,-2.12543,55.9867,17.391704025477
12.49996,13.12867,35.90813,3637.73944,-2.05722,56.33908,17.805420962179
12.52683,13.17029,35.71594,3629.25957,-1.98353,56.70018,18.208105674571
12.55338,13.21199,35.53144,3620.56248,-1.90452,57.06983,18.597318843672
12.5796,13.25377,35.35511,3611.65417,-1.82036,57.44778,18.970603079501
12.60549,13.29563,35.18741,3602.54193,-1.73125,57.83378,19.325515175179
12.63104,13.33758,35.02874,3593.23431,-1.63744,58.22749,19.659660420706
12.65624,13.3796,34.8795,3583.74108,-1.53921,58.62854,19.970728213147
12.68108,13.42169,34.74006,3574.07323,-1.43686,59.03652,20.256528091484
12.70556,13.46386,34.61074,3564.2429,-1.33073,59.45097,20.515025245613
12.72968,13.5061,34.49183,3554.26327,-1.2212,59.87136,20.744374506216
12.75342,13.54841,34.38357,3544.14849,-1.10865,60.29717,20.942951821247
12.77679,13.59079,34.28617,3533.91356,-0.99351,60.72781,21.109382267656
12.79978,13.63322,34.19979,3523.57423,-0.87621,61.16266,21.242563734523
12.82239,13.67572,34.12455,3513.14682,-0.75722,61.60109,21.341685542444
12.84462,13.71827,34.06052,3502.6481,-0.63701,62.04245,21.406241428611
12.86646,13.76087,34.00773,3492.09514,-0.51605,62.48606,21.436036519083
12.88791,13.80352,33.96615,3481.50516,-0.39482,62.93123,21.431188119146
12.90897,13.84621,33.93573,3470.89536,-0.27382,63.37729,21.392120368432
12.92965,13.88895,33.91635,3460.28278,-0.15353,63.82355,21.319553017548
12.94994,13.93172,33.90785,3449.68415,-0.03441,64.26935,21.214484776805
12.96984,13.97452,33.91006,3439.11576,0.08306,64.71403,21.078171855511
12.98936,14.01735,33.92273,3428.59332,0.19845,65.15694,20.912102444501
13.0085,14.06021,33.94559,3418.13187,0.31132,65.59749,20.717967990296
13.02726,14.10309,33.97834,3407.74565,0.42126,66.03508,20.497632163991
13.04565,14.14598,34.02064,3397.44805,0.5279,66.46917,20.253098442094
13.06366,14.18889,34.07212,3387.25152,0.63088,66.89924,19.986477192492
13.08131,14.23181,34.13239,3377.16752,0.72987,67.32483,19.6999531
13.0986,14.27473,34.20103,3367.20649,0.82458,67.74549,19.39575369
13.11553,14.31766,34.27761,3357.37783,0.91473,68.16083,19.076119593252
13.13211,14.36059,34.36167,3347.68988,1.00009,68.57052,18.743277046367
13.14835,14.40352,34.45275,3338.14992,1.08045,68.97423,18.399413128765
13.16425,14.44644,34.55035,3328.76424,1.15565,69.37172,18.046653899293
13.17981,14.48935,34.65399,3319.53808,1.22553,69.76275,17.687045676708
13.19505,14.53226,34.76318,3310.47576,1.28998,70.14715,17.322539491356
13.20998,14.57515,34.8774,3301.58064,1.34891,70.52478,16.954978673949
13.22458,14.61803,34.99617,3292.85522,1.40227,70.89553,16.586089463446
13.23889,14.66089,35.11898,3284.30119,1.45001,71.25934,16.217474452184
13.25289,14.70373,35.24533,3275.91947,1.49213,71.61617,15.85060864
13.2666,14.74655,35.37473,3267.71027,1.52863,71.96603,15.486837823648
13.28003,14.78935,35.50668,3259.67317,1.55955,72.30893,15.12737907
13.29317,14.83213,35.64072,3251.80714,1.58493,72.64493,14.773322940316
13.30604,14.87488,35.77635,3244.11065,1.60484,72.97411,14.425637198933
13.31865,14.91761,35.91313,3236.58167,1.61937,73.29656,14.08517175
13.33099,14.96032,36.05059,3229.21776,1.62859,73.6124,13.752664514934
13.34308,15.00299,36.18831,3222.01613,1.63263,73.92177,13.428747990809
13.35492,15.04564,36.32585,3214.97364,1.6316,74.22481,13.113956350454
13.36652,15.08826,36.46279,3208.08691,1.62562,74.52168,12.808732808702
13.37788,15.13086,36.59875,3201.35229,1.61483,74.81257,12.513437142763
13.38901,15.17342,36.73331,3194.76597,1.59936,75.09765,12.228353210107
13.39992,15.21595,36.86613,3188.32395,1.57937,75.37712,11.953696351096
13.4106,15.25846,36.99682,3182.02211,1.55499,75.65116,11.689620583373
13.42106,15.30093,37.12506,3175.85625,1.52638,75.91999,11.436225515206
13.43132,15.34337,37.2505,3169.82206,1.49369,76.1838,11.193562923158
13.44136,15.38579,37.37284,3163.9152,1.45709,76.44282,10.96164296
13.4512,15.42817,37.49176,3158.13127,1.41673,76.69724,10.740439934202
13.46085,15.47052,37.60699,3152.46588,1.37276,76.94729,10.529897747893
13.4703,15.51284,37.71824,3146.91462,1.32534,77.19317,10.329934821643
13.47955,15.55513,37.82526,3141.47307,1.27464,77.43509,10.140448677369
13.48862,15.59739,37.92781,3136.13686,1.2208,77.67328,9.9613200886532
13.49751,15.63961,38.02564,3130.90161,1.16399,77.90794,9.792416847
13.50621,15.68181,38.11854,3125.76299,1.10435,78.13927,9.6335971541962
13.51473,15.72397,38.2063,3120.7167,1.04204,78.3675,9.4847126706039
13.52308,15.7661,38.28874,3115.75847,0.97722,78.59281,9.3456112257093
13.53126,15.8082,38.36566,3110.88408,0.91003,78.81543,9.2161392293331
13.53926,15.85027,38.43691,3106.08932,0.84062,79.03555,9.0961437970039
13.5471,15.89231,38.50232,3101.37006,0.76913,79.25337,8.9854746151829
13.55477,15.93432,38.56176,3096.72218,0.69571,79.46909,8.8839855677373
13.56228,15.97629,38.61508,3092.14161,0.62051,79.6829,8.7915361444729
13.56962,16.01823,38.66218,3087.62429,0.54366,79.89501,8.707992651
13.57681,16.06014,38.70294,3083.16621,0.46531,80.1056,8.6332292402346
13.58383,16.10202,38.73726,3078.76338,0.38558,80.31487,8.5671287757606
13.5907,16.14387,38.76507,3074.41182,0.30463,80.523,8.5095835528262
13.5974,16.18568,38.78628,3070.1076,0.22258,80.73019,8.46049588
13.60396,16.22746,38.80083,3065.84676,0.13957,80.93661,8.4197785375992
13.61036,16.26921,38.80867,3061.62537,0.05573,81.14247,8.3873551272838
13.6166,16.31093,38.80975,3057.43951,-0.0288,81.34794,8.3631603110526
13.62269,16.35261,38.80405,3053.28522,-0.11389,81.55321,8.347139957
13.62863,16.39426,38.79154,3049.15858,-0.19941,81.75847,8.3392511925788
13.63441,16.43588,38.77221,3045.05561,-0.28523,81.9639,8.3394623662819
13.64004,16.47746,38.74606,3040.97234,-0.37122,82.16969,8.3477529284387
13.64552,16.51901,38.71311,3036.90477,-0.45724,82.37602,8.3641132235659
13.65085,16.56053,38.67337,3032.84885,-0.54317,82.58309,8.3885441990567
13.65602,16.602,38.62687,3028.8005,-0.62887,82.79108,8.421057027
13.66104,16.64345,38.57365,3024.75563,-0.7142,83.00018,8.4616726349505
13.6659,16.68485,38.51378,3020.71005,-0.79904,83.21059,8.5104211457046
13.67061,16.72622,38.4473,3016.65957,-0.88326,83.42249,8.5673412136054
13.67517,16.76755,38.3743,3012.59991,-0.9667,83.63609,8.6324792579848
13.67957,16.80885,38.29485,3008.52674,-1.04925,83.85159,8.7058885820132
13.68381,16.8501,38.20906,3004.43568,-1.13076,84.06917,8.7876283699587
13.68789,16.89131,38.11702,3000.32227,-1.21109,84.28905,8.8777625535147
13.69181,16.93249,38.01885,2996.18197,-1.29011,84.51144,8.9763585373501
13.69557,16.97362,37.91469,2992.01021,-1.36766,84.73653,9.0834857736625
13.69917,17.01471,37.80466,2987.80231,-1.44362,84.96455,9.1992141752377
13.70261,17.05576,37.68892,2983.55353,-1.51783,85.1957,9.3236123565711
13.70587,17.09676,37.56763,2979.25907,-1.59014,85.43021,9.4567456929679
13.70897,17.13771,37.44096,2974.91405,-1.66041,85.66829,9.5986741882243
13.7119,17.17862,37.30909,2970.51354,-1.72849,85.91017,9.7494501426719
13.71465,17.21948,37.17223,2966.05252,-1.79424,86.15608,9.9091156149589
13.71723,17.26029,37.03056,2961.52594,-1.85749,86.40624,10.077699673179
13.71962,17.30105,36.88432,2956.92869,-1.9181,86.66088,10.255215433709
13.72184,17.34175,36.73373,2952.25562,-1.97591,86.92023,10.441656889681
13.72388,17.3824,36.57903,2947.50154,-2.03076,87.18454,10.636995535194
13.72572,17.423,36.42047,2942.66127,-2.08252,87.45402,10.841176796482
13.72738,17.46353,36.25832,2937.72959,-2.13102,87.72893,11.054116287034
13.72884,17.504,36.09285,2932.70133,-2.17611,88.00949,11.275695910503
13.73011,17.54441,35.92434,2927.5713,-2.21764,88.29593,11.505759842655
13.73117,17.58476,35.7531,2922.33442,-2.25546,88.5885,11.744110432049
13.73204,17.62504,35.57942,2916.98562,-2.28943,88.88741,11.990504068115
13.73269,17.66524,35.40362,2911.51998,-2.31941,89.19289,12.244647074929
13.73313,17.70538,35.22604,2905.93268,-2.34525,89.50516,12.506191698898
13.73336,17.74544,35.047,2900.21905,-2.36683,89.82443,12.774732268706
13.73337,17.78542,34.86684,2894.37461,-2.38401,90.15091,13.049801615683
13.73316,17.82532,34.68592,2888.3951,-2.39669,90.48479,13.330867852069
13.73272,17.86513,34.5046,2882.27652,-2.40474,90.82625,13.61733161
13.73204,17.90486,34.32324,2876.01515,-2.40807,91.17547,13.908523873586
13.73113,17.94449,34.14221,2869.60759,-2.40659,91.5326,14.203704460969
13.72998,17.98403,33.96187,2863.05082,-2.40023,91.89778,14.502061375236
13.72859,18.02347,33.78262,2856.34222,-2.38891,92.27113,14.802711041464
13.72695,18.06281,33.60482,2849.47962,-2.37258,92.65274,15.104699602165
13.72505,18.10204,33.42886,2842.46131,-2.35122,93.04271,15.407005353614
13.7229,18.14116,33.25511,2835.28614,-2.32481,93.44108,15.708542414311
13.72049,18.18017,33.08395,2827.95347,-2.29335,93.84788,16.008165694616
13.71781,18.21905,32.91575,2820.46329,-2.25685,94.26311,16.304677212506
13.71486,18.25782,32.75087,2812.81617,-2.21537,94.68674,16.596833771326
13.71164,18.29645,32.58967,2805.01335,-2.16897,95.11872,16.883355982115
13.70815,18.33495,32.4325,2797.05672,-2.11772,95.55894,17.162938576132
13.70437,18.37332,32.2797,2788.94885,-2.06175,96.0073,17.434261913757
13.70032,18.41154,32.1316,2780.69303,-2.00119,96.46363,17.696004555114
13.69597,18.44961,31.9885,2772.2932,-1.93618,96.92774,17.946856717314
13.69134,18.48753,31.8507,2763.75401,-1.86691,97.39941,18.1855344
13.68642,18.5253,31.71847,2755.0808,-1.79358,97.87837,18.410793964031
13.68121,18.5629,31.59209,2746.27957,-1.71643,98.36434,18.621446786684
13.6757,18.60034,31.47177,2737.35693,-1.63569,98.85698,18.816373859897
13.6699,18.6376,31.35775,2728.32014,-1.55164,99.35595,18.994539854184
13.6638,18.67469,31.2502,2719.17698,-1.46456,99.86086,19.155006432739
13.6574,18.7116,31.1493,2709.93578,-1.37477,100.3713,19.296944475785
13.6507,18.74832,31.0552,2700.60531,-1.28259,100.88682,19.419644931578
13.64371,18.78485,30.96799,2691.19478,-1.18835,101.40698,19.52252804
13.63642,18.82119,30.88778,2681.7137,-1.09242,101.93129,19.60515068
13.62883,18.85732,30.81463,2672.1719,-0.99515,102.45926,19.66721174
13.62094,18.89326,30.74856,2662.57938,-0.89692,102.99038,19.708555295588
13.61276,18.92899,30.68959,2652.94631,-0.79809,103.52414,19.729171618119
13.60428,18.96451,30.63769,2643.28291,-0.69906,104.06,19.729195942654
13.59552,18.99982,30.59282,2633.59938,-0.60019,104.59745,19.708905120408
13.58646,19.03491,30.5549,2623.90587,-0.50187,105.13597,19.668712218098
13.57712,19.06978,30.52383,2614.21237,-0.40447,105.67504,19.609159249614
13.5675,19.10444,30.49949,2604.52866,-0.30834,106.21414,19.530908243508
13.5576,19.13886,30.48173,2594.86428,-0.21386,106.75279,19.43473089
13.54757,19.17311,30.47966,2585.19779,0.15259,106.76375,19.295819312819
13.53758,19.20723,30.50221,2575.52451,0.51438,106.77469,19.09106991
13.52761,19.24121,30.54881,2565.87782,0.86935,106.78562,18.824578058049
13.51768,19.27506,30.61875,2556.28934,1.21548,106.79653,18.501296145282
13.50778,19.30878,30.71119,2546.78857,1.55087,106.80742,18.126832859324
13.49792,19.34236,30.8252,2537.40253,1.87383,106.8183,17.70726624
13.48808,19.37581,30.95974,2528.15557,2.18283,106.82915,17.24895732
13.47828,19.40913,31.1137,2519.06915,2.47657,106.83999,16.758372833028
13.46851,19.44232,31.28589,2510.16185,2.75392,106.8508,16.241923891415
13.45877,19.47538,31.4751,2501.44932,3.01399,106.86159,15.705825644228
13.44905,19.50831,31.68004,2492.94441,3.25607,106.87237,15.155980971461
13.43937,19.54112,31.89945,2484.65725,3.47965,106.88312,14.59788951
13.42972,19.57381,32.13202,2476.59546,3.68439,106.89385,14.036581736815
13.42009,19.60639,32.37646,2468.76433,3.87013,106.90455,13.476576573684
13.41049,19.63885,32.63149,2461.16704,4.03686,106.91524,12.921860160588
13.40092,19.67121,32.89583,2453.80489,4.18468,106.9259,12.3758828
13.39137,19.70345,33.16825,2446.67755,4.31384,106.93654,11.841570867821
13.38184,19.7356,33.44755,2439.78328,4.42468,106.94716,11.321350500738
13.37234,19.76765,33.73255,2433.11915,4.5176,106.95775,10.817179909402
13.36285,19.7996,34.02212,2426.68122,4.59311,106.96832,10.330587628289
13.35339,19.83147,34.31517,2420.46479,4.65176,106.97886,9.8627142430436
13.34395,19.86324,34.61067,2414.46448,4.69412,106.98938,9.4143556032424
13.33452,19.89493,34.90762,2408.67448,4.72082,106.99988,8.9860059075848
13.32512,19.92655,35.20507,2403.08861,4.7325,107.01036,8.5778994260465
13.31573,19.95808,35.50212,2397.70047,4.72982,107.0208,8.1900499604096
13.30635,19.98955,35.79791,2392.50355,4.71344,107.03123,7.8222874355806
13.29699,20.02094,36.09165,2387.49126,4.68401,107.04163,7.4742912563562
13.28764,20.05226,36.38256,2382.65707,4.64219,107.052,7.145620259
13.27831,20.08352,36.66992,2377.99451,4.58862,107.06236,6.8357392404888
13.26898,20.11472,36.95306,2373.49724,4.52393,107.07268,6.5440421527506
13.25967,20.14586,37.23135,2369.15907,4.44872,107.08298,6.2698721449562
13.25037,20.17694,37.50418,2364.97402,4.36359,107.09326,6.0125386691724
13.24108,20.20797,37.77099,2360.93628,4.2691,107.10351,5.771331911
13.2318,20.23894,38.03126,2357.04028,4.16582,107.11374,5.5455348155982
13.22253,20.26987,38.2845,2353.28066,4.05425,107.12394,5.3344329719953
13.21326,20.30074,38.53025,2349.65229,3.93492,107.13412,5.137322632
13.20401,20.33157,38.76808,2346.15026,3.8083,107.14427,4.9535170976702
13.19476,20.36236,38.9976,2342.76988,3.67486,107.1544,4.7823517181841
13.18552,20.3931,39.21844,2339.50665,3.53504,107.1645,4.6231876987622
13.17628,20.42381,39.43025,2336.35632,3.38925,107.17458,4.4754149148907
13.16705,20.45447,39.63271,2333.31478,3.23791,107.18463,4.338453897
13.15783,20.48509,39.82552,2330.37815,3.08139,107.19466,4.2117571312066
13.14861,20.51568,40.00842,2327.54267,2.92006,107.20466,4.0948098113752
13.13939,20.54623,40.18116,2324.80479,2.75428,107.21463,3.9871301410769
13.13018,20.57675,40.34349,2322.16108,2.58437,107.22459,3.888269292
13.12098,20.60723,40.49521,2319.60823,2.41066,107.23451,3.7978110940714
13.11177,20.63768,40.63613,2317.14308,2.23345,107.24441,3.7153715219923
13.10257,20.6681,40.76606,2314.76256,2.05303,107.25429,3.6405980443841
13.09338,20.69849,40.88485,2312.4637,1.86969,107.26414,3.5731688734398
13.08419,20.72885,40.99236,2310.24361,1.68371,107.27397,3.5127921599689
13.075,20.75917,41.08845,2308.09947,1.49533,107.28377,3.4592051639916
13.06581,20.78948,41.17302,2306.02853,1.30483,107.29354,3.4121734271824
13.05662,20.81975,41.24596,2304.02808,1.11244,107.30329,3.3714899680302
13.04744,20.85,41.30718,2302.09543,0.91841,107.31302,3.3369745162416
13.03826,20.88022,41.35663,2300.22794,0.72297,107.32272,3.3084727992116
13.02909,20.91041,41.39424,2298.42297,0.52635,107.3324,3.2858558902694
13.01991,20.94058,41.41996,2296.67786,0.32877,107.34205,3.2690196257453
13.01073,20.97073,41.43377,2294.98998,0.13047,107.35167,3.2578840956321
13.00156,21.00085,41.43564,2293.35664,-0.06835,107.36128,3.2523932106045
12.99239,21.03094,41.42556,2291.77513,-0.26745,107.37085,3.2525143464158
12.98322,21.06102,41.40355,2290.24271,-0.46663,107.38041,3.2582380650515
12.97405,21.09107,41.36961,2288.75656,-0.66566,107.38993,3.2695779104935
12.96489,21.12109,41.32379,2287.31381,-0.86432,107.39944,3.2865702754265
12.95572,21.1511,41.26612,2285.9115,-1.06239,107.40892,3.3092743336661
12.94656,21.18108,41.19666,2284.54657,-1.25965,107.41837,3.3377720314453
12.93739,21.21104,41.11548,2283.21587,-1.45588,107.4278,3.3721681288741
12.92823,21.24098,41.02266,2281.91614,-1.65082,107.43721,3.4125902808886
12.91907,21.27089,40.9183,2280.64396,-1.84426,107.44659,3.4591891447132
12.90991,21.30079,40.80251,2279.39581,-2.03595,107.45595,3.5121384982441
12.90075,21.33066,40.6754,2278.16799,-2.22563,107.46528,3.5716353507679
12.89159,21.36051,40.53714,2276.95663,-2.41306,107.47459,3.6379000239908
12.88244,21.39034,40.38786,2275.75768,-2.59796,107.48388,3.7111761774045
12.87328,21.42014,40.22773,2274.5669,-2.78005,107.49314,3.791730748
12.86413,21.44993,40.05696,2273.37984,-2.95906,107.50239,3.8798537655232
12.85498,21.47969,39.87573,2272.19183,-3.13469,107.5116,3.975858012
12.84583,21.50943,39.68428,2270.99794,-3.30663,107.5208,4.0800784605326
12.83668,21.53915,39.48285,2269.79301,-3.47455,107.52997,4.1928714582481
12.82753,21.56884,39.27169,2268.5716,-3.63812,107.53912,4.3146135763617
12.81838,21.59852,39.05109,2267.32801,-3.797,107.54825,4.445700066
12.80924,21.62816,38.82136,2266.05622,-3.95082,107.55736,4.5865428343346
12.80009,21.65779,38.58281,2264.74994,-4.09919,107.56644,4.7375678649093
12.79095,21.68739,38.3358,2263.40254,-4.24172,107.5755,4.8992119698397
12.78181,21.71697,38.0807,2262.00708,-4.37801,107.58454,5.0719187872865
12.77268,21.74652,37.81792,2260.55627,-4.50761,107.59356,5.2561339043248
12.76355,21.77604,37.54787,2259.04253,-4.63008,107.60256,5.4522989939672
12.75441,21.80554,37.27101,2257.45791,-4.74496,107.61154,5.6608448492661
12.74529,21.83501,36.98782,2255.79415,-4.85177,107.6205,5.8821832
12.73616,21.86446,36.69881,2254.04265,-4.95,107.62944,6.1166972026088
12.72704,21.89387,36.40452,2252.19451,-5.03916,107.63836,6.3647305136081
